순위;ISBN;도서명;저자명;출판사명;출간일;분야;정가
62;9788901156385;스마트한 선택들;롤프 도벨리;걷는나무;20130424;자기계발;\14,000
63;9788970128849;침묵의 미래(제37회 이상문학상 작품집 2013년);김애란;문학사상;20130118;소설;\13,800
64;9788994343921;내 인생에 용기가 되어준 한마디;정호승;비채;20130101;시/에세이;\13,000
65;9788917945935;New English 900 Vol. 1;Edwin T. Cornelius;YBM;20120903;외국어;\13,000
66;9788950949112;그때 알았더라면 좋았을 것들;정여울;아르테(arte);20130510;시/에세이;\16,000
67;9788991204874;나는 오늘도 나를 응원한다;마리사 피어;비즈니스북스;20110607;자기계발;\13,800
68;9788936472306;나의 문화유산답사기 일본편. 1: 규슈;유홍준;창비;20130729;역사/문화;\16,500
69;9788960866140;공부하는 힘;황농문;위즈덤하우스;20130809;자기계발;\14,000
70;9788937460753;위대한 개츠비(세계문학전집 75);F. 스콧 피츠제럴드;민음사;20090120;소설;\8,000
71;9788960865563;미생: 아직 살아 있지 못한 자. 1: 착수;윤태호;위즈덤하우스;20120915;만화;\11,000
72;9788986836240;왜 나는 너를 사랑하는가(개정판)(양장본 HardCover);알랭 드 보통;청미래;20130115;소설;\12,000
73;9788934962588;나는 천국을 보았다;이븐 알렉산더;김영사;20130408;시/에세이;\12,000
74;9788934940067;나는 아직 어른이 되려면 멀었다;강세형;김영사;20100715;시/에세이;\11,000
75;9788950945220;마법천자문. 24: 구석구석 찾아라 찾을 방(손오공의 한자 대탐험);올댓스토리;아울북;20121226;어린이(초등);\9,800
76;9788937834110;최고의 공부;켄 베인;와이즈베리;20130325;인문;\15,000
77;9788998010041;1일1식;나구모 요시노리;위즈덤하우스;20120910;건강;\13,000
78;9788934939603;정의란 무엇인가;마이클 샌델;김영사;20101020;인문;\15,000
79;9788901150840;심리학 나 좀 구해줘;폴커 키츠;갤리온;20130301;인문;\13,800
80;9788984315112;엄마 수업;법륜;휴;20111014;가정/육아;\12,000
81;9788932909349;그리스인 조르바(열린책들 세계문학 21)(양장본 HardCover);니코스 카잔차키스;열린책들;20091220;소설;\12,800
82;9788994013503;내가 알고 있는걸 당신도 알게 된다면;칼 필레머;토네이도;20120512;자기계발;\14,000
83;9788997379217;장사의 시대;필립 델브스 브러턴;어크로스;20130225;경제/경영;\15,000
84;9788984073661;기획의 정석;박신영;세종서적;20130520;자기계발;\13,000
85;9788997575084;사람은 무엇으로 성장하는가;존 맥스웰;비즈니스북스;20121005;자기계발;\14,500
86;9788901148007;스마트한 생각들;롤프 도벨리;걷는나무;20120628;자기계발;\14,000
87;9788970123691;상실의 시대(원제: 노르웨이의 숲)(3판);무라카미 하루키;문학사상사;20100720;소설;\15,000
88;9788984371170;템테이션;더글라스 케네디;밝은세상;20121002;소설;\13,500
89;9791185014012;샐러드를 좋아하는 사자(양장본 HardCover);무라카미 하루키;비채;20130504;시/에세이;\13,000
90;9788996347200;아기가 잘먹는 이유식은 따로 있다;김정미;레시피팩토리;20100201;요리;\12,800
91;9788959136896;스물아홉 생일 1년 후 죽기로 결심했다;하야마 아마리;예담;20120720;시/에세이;\12,800
92;9788968222276;원피스. 69: Sad;Eiichiro Oda;대원씨아이;20130331;만화;\5,000
93;9788970637778;노란집;박완서;열림원;20130830;소설;\13,000
94;9788991113756;이기는 대화(양장본 HardCover);이서정;머니플러스;20130718;자기계발;\13,000
95;9788993928181;끌림(개정판 2판);이병률;달;20100701;여행;\13,000
96;9788936433673;엄마를 부탁해;신경숙;창비;20081110;소설;\13,000
97;9788985802086;여성에게 드리는 100자의 행복(양장본 HardCover);이케다 다이사쿠;연합뉴스동북아센터;20130227;자기계발;\10,000
98;9788984316904;소금(양장본 HardCover);박범신;한겨레출판사;20130415;소설;\13,000
99;9788956056203;내가 보고 싶었던 세계;석지영;북하우스;20130110;시/에세이;\14,000
100;9788965700890;장사의 신;우노 다카시;쌤앤파커스;20120927;경제/경영;\14,000
101;9788972756743;그리고 산이 울렸다;할레드 호세이니;현대문학;20130715;소설;\14,800
102;9788978494298;초역 니체의 말(양장본 HardCover);프리드리히 니체;삼호미디어;20101105;인문;\12,000
103;9788995501474;사랑하라 한번도 상처받지 않은 것처럼;류시화;오래된미래;20081024;시/에세이;\9,500
104;9788901110806;FBI 행동의 심리학;조 내버로;리더스북;20100913;자기계발;\14,000
105;9788901156514;파리에선 그대가 꽃이다;손미나;웅진지식하우스;20130725;시/에세이;\15,000
106;9788954620970;아크라 문서(양장본 HardCover);파울로 코엘료;문학동네;20130905;소설;\11,500
107;9788901156132;내 얘기를 들어줄 단 한 사람이 있다면;조우성;리더스북;20130410;시/에세이;\13,800
108;9788996347279;진짜 기본 요리책;월간 수퍼레시피;레시피팩토리;20130118;요리;\15,800
109;9788997235940;유엔미래보고서 2030;박영숙;교보문고;20121128;경제/경영;\15,000
110;9788959892075;트렌드 코리아 2013;김난도;미래의창;20121121;경제/경영;\16,000
111;9788928615360;프랑스 아이처럼;파멜라 드러커맨;북하이브;20130320;가정/육아;\15,000
112;9788963708386;예감은 틀리지 않는다(양장본 HardCover);줄리언 반스;다산책방;20120326;소설;\12,800
113;9788984317475;높고 푸른 사다리;공지영;한겨레출판사;20131028;소설;\13,000
114;9788901107790;행복한 그림자의 춤;앨리스 먼로;뿔;20100501;소설;\12,000
115;9788917210323;ETS TOEIC READING PREP BOOK;ETS;YBM SISA;20110610;외국어;\19,800
116;9788971848722;나를 찾아줘;길리언 플린;푸른숲;20130401;소설;\14,800
117;9788996691808;해커스 OPIc Start: Intermediate 공략(CD2장포함);해커스 출판팀;해커스;20120402;외국어;\15,900
118;9788959972630;토마토 BASIC READING(토익이 가벼워지는)(2판)(필수단어암기장포함);이성룡;능률교육;20081010;외국어;\12,000
119;9788974255954;청춘 거침없이 달려라;강남구;국일미디어;20130315;자기계발;\5,000
120;9788990794529;사랑해 사랑해 사랑해(아기 그림책 보물창고 1)(양장본 HardCover);버나뎃 로제티 슈스탁;보물창고;20190325;유아(0~7세);\10,500
121;9788917210316;ETS TOEIC LISTENING PREP BOOK;ETS;YBM SISA;20110610;외국어;\19,800
122;9788976820754;삐뽀삐뽀 119 이유식;하정훈;그린비;20060915;요리;\11,900
123;9788933830529;갈림길(양장본 HardCover);윌리엄 폴 영;세계사;20130223;소설;\6,000
124;9788965701361;돈보다 운을 벌어라;김승호;쌤앤파커스;20130409;자기계발;\14,000
125;9788960171374;세계 대전 Z(밀리언셀러 클럽 084);맥스 브룩스;황금가지;20080612;소설;\12,000
126;9788959372850;참 좋은 당신을 만났습니다;송정림;나무생각;20130729;시/에세이;\13,800
127;9788998432041;99℃(양장본 HardCover);호아킴 데 포사다;인사이트북스;20130710;자기계발;\12,000
128;9788932022888;피로사회;한병철;문학과지성사;20120305;인문;\10,000
129;9788954621915;김난도의 내일;김난도;오우아;20130704;자기계발;\15,000
130;9788990700865;해커스 텝스 보카;David Cho;해커스어학연구소;20100104;외국어;\14,900
131;9788998588007;뜨거워야 움직이고 미쳐야 내 것이 된다;김병완;서래BOOKS;20130105;자기계발;\14,000
132;9788932910864;베르나르 베르베르의 상상력 사전;베르나르 베르베르;열린책들;20110303;시/에세이;\15,800
133;9788991239685;백설공주에게 죽음을(타우누스 시리즈 4);넬레 노이하우스;북로드;20110211;소설;\13,800
134;9788926793633;비블리아 고서당 사건수첩: 시오리코 씨와 기묘한 손님들;미카미 엔;디앤씨미디어;20130228;소설;\12,000
135;9788901157382;소문의 여자(양장본 HardCover);오쿠다 히데오;오후세시;20130604;소설;\12,800
136;9788963702933;길 위에서 하버드까지;리즈 머리;다산책방;20121212;시/에세이;\15,800
137;9791185051062;사악한 늑대(타우누스 시리즈 6);넬레 노이하우스;북로드;20130619;소설;\13,800
138;9788954613026;리딩으로 리드하라(양장본 HardCover);이지성;문학동네;20101117;자기계발;\15,000
139;9788960866041;지면서 이기는 관계술;이태혁;위즈덤하우스;20130601;자기계발;\15,000
140;9788954620888;퇴마록 외전(그들이 살아가는 법)(보급판);이우혁;엘릭시르;20130331;소설;\9,500
141;9788963709871;여자의 습관(적게 벌어도 잘사는);정은길;다산북스;20130712;경제/경영;\13,000
142;9788937462344;참을 수 없는 존재의 가벼움(세계문학전집 234);밀란 쿤데라;민음사;20091224;소설;\11,000
143;9788901114637;서른 살엔 미처 몰랐던 것들;김선경;걷는나무;20101118;시/에세이;\13,000
144;9788965701095;인생학교: 섹스;알랭 드 보통;쌤앤파커스;20130111;시/에세이;\12,000
145;9788950950132;마시멜로 세 번째 이야기(양장본 HardCover);호아킴 데 포사다;21세기북스;20131017;자기계발;\14,000
146;9788958285342;철학이 필요한 시간;강신주;사계절;20110215;인문;\17,800
147;9788970636795;꾸뻬 씨의 인생 여행(파리의 정신과 의사);프랑수아 를로르;열림원;20110228;소설;\16,000
148;9788943306090;사과가 쿵!(세계 걸작 그림책 지크)(보드북);다다 히로시;보림;20090620;유아(0~7세);\9,500
149;9788936433871;두근 두근 내 인생;김애란;창비;20110620;소설;\12,000
150;9788992037686;클로즈업 오사카(2017)(개정증보판 6판)(클로즈업 시리즈 4);유재우;에디터;20161209;여행;\18,000
151;9788998660000;승자의 안목;김봉국;센추리원;20130310;경제/경영;\15,000
152;9788947527897;내 아이를 위한 감정코칭(존 가트맨 최성애 박사의);존 가트맨;한국경제신문사;20110216;가정/육아;\15,800
153;9788965420163;HACKERS TOEFL READING(2ND IBT EDITION)(개정판)(CD1장포함);David Cho;해커스어학연구소;20110616;외국어;\19,800
154;9788974254896;꿈꾸는 다락방(양장본 HardCover);이지성;국일미디어;20070528;자기계발;\13,500
155;9788993322576;2030 대담한 미래(양장본 HardCover);최윤식;지식노마드;20130805;경제/경영;\28,000
156;9788965701170;답을 내는 조직;김성호;쌤앤파커스;20121110;경제/경영;\15,000
157;9788968314353;진격의 거인. 10;Hajime Isayama;학산문화사;20130525;만화;\5,000
158;9788958661993;인생(최인호의)(양장본 HardCover);최인호;여백;20130308;시/에세이;\14,000
159;9788956605593;불안(양장본 HardCover);알랭 드 보통;은행나무;20120104;시/에세이;\14,000
160;9788960860339;절망은 나를 단련시키고 희망은 나를 움직인다(박근혜 자서전);박근혜;위즈덤하우스;20070723;시/에세이;\12,000
161;9788991731493;부모라면 유대인처럼;고재학;위즈덤하우스;20101215;가정/육아;\13,800
162;9788901121185;딸아 외로울 때는 시를 읽으렴;신현림;걷는나무;20110402;시/에세이;\10,000
163;9788960375536;이보영의 여행 영어회화(CD1장포함);이보영;에듀박스;20090918;외국어;\9,800
164;9788996746416;나는 까칠하게 살기로 했다;양창순;센추리원;20120215;자기계발;\15,000
165;9788969790019;L’s Bravo Viewtiful(그룹 인피니트 엘의 포토에세이 북);L(엘);울림엔터테인먼트;20130515;예술/대중문화;\22,000
166;9788965701354;팔지 마라 사게 하라;장문정;쌤앤파커스;20130509;경제/경영;\18,000
167;9788956181295;우리 아빠가 최고야(양장본 HardCover);앤서니 브라운;킨더랜드;20070215;유아(0~7세);\10,000
168;9788973815579;잡동사니;에쿠니 가오리;소담출판사;20130313;소설;\12,800
169;9788927804789;그래도 사랑;정현주;중앙북스;20130923;시/에세이;\13,800
170;9788952768872;새로운 디지털 시대(개정증보판);에릭 슈미트;알키;20140722;경제/경영;\20,000
171;9788937834189;린인;셰릴 샌드버그;와이즈베리;20130605;자기계발;\15,000
172;9788994041032;얼굴 빨개지는 아이;장 자끄 상뻬;별천지;20140430;소설;\11,800
173;9788965420125;해커스 토익 스피킹 스타트(CD2장포함);David Cho;해커스어학연구소;20110406;외국어;\19,800
174;9788959972654;토마토 BASIC LISTENING(TAPE 별매)(토익이 가벼워지는)(2판);이성룡;능률교육;20081010;외국어;\12,000
175;9788997575138;빅 픽처를 그려라;전옥표;비즈니스북스;20130523;자기계발;\14,500
176;9788992037723;클로즈업 홍콩(2015-2016)(개정판);유재우;에디터;20150401;여행;\17,000
177;9788994197463;엄마 일단 가고봅시다;태원준;북로그컴퍼니;20130715;시/에세이;\15,000
178;9788993964264;고구려. 1: 도망자 을불(양장본 HardCover);김진명;새움;20110228;소설;\12,800
179;9788932471631;이기적 유전자(개정판);리처드 도킨스;을유문화사;20100810;과학;\18,000
180;9788965700869;인생에 변명하지 마라(양장본 HardCover);이영석;쌤앤파커스;20120827;자기계발;\15,000
181;9788996746478;당신 참 괜찮은 사람이야;양창순;센추리원;20121201;자기계발;\15,000
182;9788901153728;안녕 친구야(양장본 HardCover);강풀;웅진주니어;20130114;유아(0~7세);\13,000
183;9788984371231;리빙 더 월드;더글라스 케네디;밝은세상;20130401;소설;\14,500
184;9791195030507;다시 아이를 키운다면;박혜란;나무를심는사람들;20130515;가정/육아;\12,800
185;9788996622062;그대는 그대가 가야 할 길을 알고 있는가;선묵혜자;아침단청;20130117;시/에세이;\14,000
186;9788992247511;성경과 5대 제국(통박사 조병호의);조병호;통독원;20110307;종교;\15,000
187;9788966185894;나는 돈이 없어도 경매를 한다;이현정;길벗;20130805;경제/경영;\16,000
188;9788997835201;하고 싶다 연애;안선영;북노마드;20130505;시/에세이;\14,000
189;9788963706320;독서 천재가 된 홍대리;이지성;다산라이프;20110829;자기계발;\13,000
190;9788994553016;보카바이블 (VOCA Bible)3.0(미니단어장)(전2권);허민;스텝업;20110707;외국어;\32,500
191;9788958389675;은밀하게 위대하게. 2;최종훈;발해BOOKS;20110820;만화;\11,000
192;9788952709530;샬롯의 거미줄(시공주니어 문고 독서 레벨 3 35);엘윈 브룩스 화이트;시공주니어;20001207;어린이(초등);\7,000
193;9788901052922;괜찮아(꼬까신 아기그림책 3);최숙희;웅진주니어;20090422;유아(0~7세);\10,000
194;9788991068520;영어회화 베스트 표현 1200: 상황회화 편(꼭 필요한);김대운;토마토;20121203;외국어;\9,800
195;9788959942589;영어패턴 500 플러스(네이티브가 평생 쓰는)(MP3CD1장, 패턴훈련북포함);이광수;넥서스;20120425;외국어;\15,000
196;9788982814471;연금술사;파울로 코엘료;문학동네;20181205;소설;\9,500
197;9788968222610;요츠바랑. 12;아즈마 키요히코;대원씨아이;20130425;만화;\5,200
198;9788917214406;TOEIC Starter Reading(ETS);ETS;YBM SISA;20120615;외국어;\14,800
199;9788934962984;어제까지의 세계(양장본 HardCover);재레드 다이아몬드;김영사;20130509;역사/문화;\29,000
200;9788964231555;3분 고전. 2;박재희;작은씨앗;20130617;자기계발;\14,000
